link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,localização
https://www.quintoandar.com.br/imovel/893011721/comprar/apartamento-2-quartos-jardim-dos-oliveiras-campinas,215.0,460.0,12x R$ 20,2.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9423941,-47.0399069"
https://www.quintoandar.com.br/imovel/892949933/comprar/apartamento-2-quartos-vila-castelo-branco-campinas,205.0,550.0,12x R$ 46,2.0,62.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9176497,-47.1049355"
https://www.quintoandar.com.br/imovel/893273093/comprar/apartamento-3-quartos-jardim-flamboyant-campinas,390.0,895.0,12x R$ 113,3.0,98.0,1.0,3.0,Até 3° andar,Sem mobília,"22.8884792,-47.0313387"
https://www.quintoandar.com.br/imovel/892844890/comprar/apartamento-2-quartos-jardim-chapadao-campinas,340.0,295.0,12x R$ 105,2.0,83.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.888911,-47.0752397"
https://www.quintoandar.com.br/imovel/893016711/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,320.0,630.0,12x R$ 83,2.0,62.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9174647,-47.1016481"
https://www.quintoandar.com.br/imovel/892893250/comprar/apartamento-2-quartos-jardim-anchieta-campinas,320.0,350.0,12x R$ 42,2.0,89.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9278668,-47.0967772"
https://www.quintoandar.com.br/imovel/893403473/comprar/apartamento-2-quartos-ponte-preta-campinas,315.0,526.0,12x R$ 40,2.0,64.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9209163,-47.0498367"
https://www.quintoandar.com.br/imovel/893268288/comprar/apartamento-2-quartos-jardim-ipaussurama-campinas,230.0,310.0,12x R$ 13,2.0,47.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9301312,-47.1239318"
https://www.quintoandar.com.br/imovel/892869834/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,250.0,353.0,12x R$ 43,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9159341,-47.0776543"
https://www.quintoandar.com.br/imovel/893099411/comprar/apartamento-3-quartos-vila-manoel-ferreira-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894334371/comprar/apartamento-2-quartos-jardim-esmeraldina-campinas,350.0,250.0,12x R$ 17,2.0,48.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9328407,-47.0131812"
https://www.quintoandar.com.br/imovel/893543872/comprar/apartamento-2-quartos-vila-industrial-campinas,240.0,378.0,12x R$ 28,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9101843,-47.0820757"
https://www.quintoandar.com.br/imovel/893495901/comprar/apartamento-2-quartos-jardim-primavera-campinas,260.0,450.0,12x R$ 43,2.0,74.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9159601,-47.0482932"
https://www.quintoandar.com.br/imovel/894013555/comprar/apartamento-3-quartos-bonfim-campinas,400.0,480.0,12x R$ 124,3.0,95.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9002955,-47.0826791"
https://www.quintoandar.com.br/imovel/894084092/comprar/apartamento-3-quartos-jardim-quarto-centenario-campinas,320.0,420.0,12x R$ 88,3.0,70.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8935516,-47.0967479"
https://www.quintoandar.com.br/imovel/894286904/comprar/apartamento-2-quartos-centro-campinas,340.0,785.0,12x R$ 68,2.0,55.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9061418,-47.0534893"
https://www.quintoandar.com.br/imovel/893010565/comprar/apartamento-2-quartos-vila-proost-de-souza-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893491690/comprar/apartamento-3-quartos-vila-santana-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893468717/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,150.0,135.0,12x R$ 0,2.0,35.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9537158,-47.0880359"
https://www.quintoandar.com.br/imovel/894300410/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,347.0,12x R$ 36,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9440411,-47.1247846"
https://www.quintoandar.com.br/imovel/894313412/comprar/apartamento-2-quartos-jd-das-bandeiras-campinas,150.0,160.0,12x R$ 0,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.953107,-47.0872573"
https://www.quintoandar.com.br/imovel/893757719/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,360.0,12x R$ 21,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.9484457,-47.12324"
https://www.quintoandar.com.br/imovel/894143343/comprar/apartamento-2-quartos-jardim-garcia-campinas,150.0,135.0,12x R$ 20,2.0,59.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9069627,-47.1164859"
https://www.quintoandar.com.br/imovel/893429364/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,255.0,12x R$ 18,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9502979,-47.1225714"
https://www.quintoandar.com.br/imovel/894239504/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,150.0,360.0,12x R$ 22,2.0,43.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9079009,-47.1169997"
https://www.quintoandar.com.br/imovel/894193867/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,150.0,100.0,12x R$ 17,2.0,59.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9089031,-47.1132333"
https://www.quintoandar.com.br/imovel/894126286/comprar/apartamento-2-quartos-v-p-manoel-nobrega-campinas,150.0,222.0,12x R$ 19,2.0,50.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9069595,-47.1164816"
https://www.quintoandar.com.br/imovel/893691368/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,337.0,12x R$ 22,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9502979,-47.1225714"
https://www.quintoandar.com.br/imovel/893903633/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,380.0,12x R$ 34,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9502979,-47.1225714"
https://www.quintoandar.com.br/imovel/893618898/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,150.0,500.0,12x R$ 34,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9278286,-47.0957302"
https://www.quintoandar.com.br/imovel/894086288/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,150.0,175.0,12x R$ 16,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9065257,-47.1174549"
https://www.quintoandar.com.br/imovel/894071483/comprar/apartamento-2-quartos-jardim-garcia-campinas,150.0,230.0,12x R$ 25,2.0,50.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9069627,-47.1164859"
https://www.quintoandar.com.br/imovel/893300901/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,150.0,290.0,12x R$ 20,2.0,47.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9075464,-47.1185676"
https://www.quintoandar.com.br/imovel/894301125/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,370.0,12x R$ 15,2.0,58.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/894346992/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,150.0,321.0,12x R$ 60,2.0,70.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9073708,-47.1181889"
https://www.quintoandar.com.br/imovel/893660007/comprar/apartamento-2-quartos-jardim-garcia-campinas,150.0,200.0,12x R$ 16,2.0,50.0,2.0,1.0,Até 3° andar,Sem mobília,"22.9096635,-47.1130967"
https://www.quintoandar.com.br/imovel/893108384/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,155.0,376.0,12x R$ 15,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9453262,-47.1232825"
https://www.quintoandar.com.br/imovel/893828169/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,155.0,250.0,12x R$ 10,2.0,69.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9312082,-47.0994927"
https://www.quintoandar.com.br/imovel/893562967/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,155.0,300.0,12x R$ 16,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9441064,-47.1236791"
https://www.quintoandar.com.br/imovel/893860149/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,155.0,300.0,12x R$ 59,2.0,52.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9486546,-47.1205391"
https://www.quintoandar.com.br/imovel/894135255/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,280.0,12x R$ 19,2.0,57.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9503133,-47.1225929"
https://www.quintoandar.com.br/imovel/893947256/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,342.0,12x R$ 15,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9486546,-47.1205391"
https://www.quintoandar.com.br/imovel/893397199/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,315.0,12x R$ 16,2.0,57.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9441066,-47.1236279"
https://www.quintoandar.com.br/imovel/893605285/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,300.0,12x R$ 16,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.94529,-47.1234126"
https://www.quintoandar.com.br/imovel/894344746/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,320.0,12x R$ 15,2.0,52.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9512137,-47.1219568"
https://www.quintoandar.com.br/imovel/893514245/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,307.0,12x R$ 0,2.0,57.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9438198,-47.1229746"
https://www.quintoandar.com.br/imovel/894107000/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,160.0,183.0,12x R$ 17,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9530819,-47.0872383"
https://www.quintoandar.com.br/imovel/894324909/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,160.0,300.0,12x R$ 50,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9453148,-47.1233746"
https://www.quintoandar.com.br/imovel/894304883/comprar/apartamento-2-quartos-vila-castelo-branco-campinas,160.0,200.0,12x R$ 20,2.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9103628,-47.1138885"
https://www.quintoandar.com.br/imovel/894256538/comprar/apartamento-2-quartos-jardim-ipiranga-campinas,165.0,400.0,12x R$ 0,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9282433,-47.0962509"
https://www.quintoandar.com.br/imovel/893990631/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,165.0,305.0,12x R$ 16,2.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9439155,-47.1232488"
https://www.quintoandar.com.br/imovel/893359128/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,165.0,240.0,12x R$ 25,2.0,57.0,1.0,1.0,-,Sem mobília,"22.9442842,-47.1226368"
https://www.quintoandar.com.br/imovel/893977938/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,165.0,320.0,12x R$ 15,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9116238,-47.1191143"
https://www.quintoandar.com.br/imovel/893057987/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,165.0,356.0,12x R$ 15,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9443648,-47.1228289"
https://www.quintoandar.com.br/imovel/893810044/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,165.0,320.0,12x R$ 11,3.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.9506307,-47.100828"
https://www.quintoandar.com.br/imovel/894346492/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,169.0,180.0,12x R$ 30,2.0,44.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9098622,-47.1164049"
https://www.quintoandar.com.br/imovel/893918430/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,169.0,400.0,12x R$ 67,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9439962,-47.1247968"
https://www.quintoandar.com.br/imovel/893615094/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,280.0,12x R$ 14,2.0,58.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9458157,-47.1226038"
https://www.quintoandar.com.br/imovel/893707409/comprar/apartamento-2-quartos-jardim-marcia-campinas,170.0,330.0,12x R$ 19,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9470798,-47.1116011"
https://www.quintoandar.com.br/imovel/893913667/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,330.0,12x R$ 23,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9502979,-47.1225714"
https://www.quintoandar.com.br/imovel/893044739/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,310.0,12x R$ 19,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9487717,-47.1233461"
https://www.quintoandar.com.br/imovel/894060829/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,170.0,319.0,12x R$ 21,2.0,50.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9620489,-47.0944664"
https://www.quintoandar.com.br/imovel/893025074/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,255.0,12x R$ 15,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9502979,-47.1225714"
https://www.quintoandar.com.br/imovel/893900160/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,358.0,12x R$ 13,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9453148,-47.1233746"
https://www.quintoandar.com.br/imovel/893248712/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,280.0,12x R$ 16,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9458157,-47.1226038"
https://www.quintoandar.com.br/imovel/893212496/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,320.0,12x R$ 16,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9470473,-47.1245265"
https://www.quintoandar.com.br/imovel/892997703/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,170.0,330.0,12x R$ 31,3.0,75.0,1.0,1.0,4° a 7° andar,Mobiliado,"22.9505708,-47.1007752"
https://www.quintoandar.com.br/imovel/892821421/comprar/apartamento-2-quartos-jardim-interlagos-campinas,170.0,320.0,12x R$ 25,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9051111,-47.1018808"
https://www.quintoandar.com.br/imovel/893778039/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,170.0,280.0,12x R$ 18,2.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9470053,-47.1245164"
https://www.quintoandar.com.br/imovel/893118627/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,170.0,402.0,12x R$ 25,2.0,74.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/894057132/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,170.0,430.0,12x R$ 17,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9116238,-47.1191143"
https://www.quintoandar.com.br/imovel/894236465/comprar/apartamento-2-quartos-parque-sao-jorge-campinas,170.0,200.0,12x R$ 30,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.8935045,-47.1575178"
https://www.quintoandar.com.br/imovel/893093911/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893799160/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,170.0,370.0,12x R$ 30,2.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.928212,-47.0951691"
https://www.quintoandar.com.br/imovel/893107547/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,174.0,315.0,12x R$ 15,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9441066,-47.1236279"
https://www.quintoandar.com.br/imovel/893109369/comprar/apartamento-2-quartos-jardim-marcia-campinas,175.0,330.0,12x R$ 19,2.0,48.0,1.0,2.0,4° a 7° andar,Sem mobília,"-22.946766,-47.1115581"
https://www.quintoandar.com.br/imovel/893618485/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,175.0,482.0,12x R$ 56,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9171947,-47.1016678"
https://www.quintoandar.com.br/imovel/893645099/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,175.0,350.0,12x R$ 37,2.0,52.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.9484457,-47.12324"
https://www.quintoandar.com.br/imovel/893526409/comprar/apartamento-2-quartos-jardim-miranda-campinas,175.0,262.0,12x R$ 18,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9129105,-47.1187852"
https://www.quintoandar.com.br/imovel/894244672/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,332.0,12x R$ 16,2.0,47.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9130786,-47.1190516"
https://www.quintoandar.com.br/imovel/894261585/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,340.0,12x R$ 12,2.0,58.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9130786,-47.1190516"
https://www.quintoandar.com.br/imovel/893690233/comprar/apartamento-2-quartos-jardim-ipiranga-campinas,175.0,400.0,12x R$ 32,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9284384,-47.0964867"
https://www.quintoandar.com.br/imovel/893693067/comprar/apartamento-2-quartos-parque-sao-jorge-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894298533/comprar/apartamento-2-quartos-conjunto-residencial-souza-queiroz-campinas,175.0,395.0,12x R$ 17,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9515492,-47.1014876"
https://www.quintoandar.com.br/imovel/893500617/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,175.0,262.0,12x R$ 16,2.0,57.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9620778,-47.0942372"
https://www.quintoandar.com.br/imovel/893483452/comprar/apartamento-2-quartos-jardim-miranda-campinas,175.0,360.0,12x R$ 16,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9129105,-47.1187852"
https://www.quintoandar.com.br/imovel/893406751/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,262.0,12x R$ 14,2.0,44.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9115316,-47.1190804"
https://www.quintoandar.com.br/imovel/894218079/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,175.0,324.0,12x R$ 28,2.0,63.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.9495694,-47.095307"
https://www.quintoandar.com.br/imovel/893701284/comprar/apartamento-2-quartos-vila-proost-de-souza-campinas,175.6,250.0,12x R$ 43,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9022869,-47.0953028"
https://www.quintoandar.com.br/imovel/893614393/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,179.0,400.0,12x R$ 25,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9129105,-47.1187852"
https://www.quintoandar.com.br/imovel/893018787/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,179.99,272.0,12x R$ 0,2.0,44.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9538898,-47.0838415"
https://www.quintoandar.com.br/imovel/892856253/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,180.0,260.0,12x R$ 36,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9578396,-47.0574719"
https://www.quintoandar.com.br/imovel/894102224/comprar/apartamento-2-quartos-vila-pompeia-campinas,180.0,400.0,12x R$ 30,2.0,53.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9312774,-47.0891361"
https://www.quintoandar.com.br/imovel/893158800/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,180.0,615.0,12x R$ 50,2.0,62.0,1.0,1.0,-,Sem mobília,"22.9508348,-47.0883399"
https://www.quintoandar.com.br/imovel/893440569/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,180.0,250.0,12x R$ 25,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9611714,-47.0943194"
https://www.quintoandar.com.br/imovel/893708694/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,180.0,490.0,12x R$ 0,2.0,57.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9278406,-47.0959053"
https://www.quintoandar.com.br/imovel/894301322/comprar/apartamento-2-quartos-jardim-anchieta-campinas,180.0,550.0,12x R$ 40,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9278406,-47.0959053"
https://www.quintoandar.com.br/imovel/894256545/comprar/apartamento-2-quartos-conjunto-residencial-souza-queiroz-campinas,180.0,389.0,12x R$ 4,2.0,56.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9505841,-47.1010384"
https://www.quintoandar.com.br/imovel/893950350/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,180.0,296.0,12x R$ 13,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9623303,-47.0947412"
https://www.quintoandar.com.br/imovel/893973641/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,290.0,12x R$ 17,2.0,57.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9453148,-47.1233746"
https://www.quintoandar.com.br/imovel/893264399/comprar/apartamento-2-quartos-parque-da-figueira-campinas,180.0,350.0,12x R$ 23,2.0,65.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9512814,-47.0607751"
https://www.quintoandar.com.br/imovel/894245091/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,180.0,360.0,12x R$ 8,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9135269,-47.0734382"
https://www.quintoandar.com.br/imovel/894407698/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,260.0,12x R$ 220,2.0,52.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9467985,-47.1232223"
https://www.quintoandar.com.br/imovel/894355909/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,305.0,12x R$ 15,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9505387,-47.1226956"
https://www.quintoandar.com.br/imovel/894140314/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,180.0,405.0,12x R$ 39,2.0,65.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9533126,-47.0899744"
