Player_id,Team_id,Name,Role,Kills_avg,Assists_avg,Deaths_avg,CS/min,Gold/min,Damage/min,Vision/min
25,52,Arding,Support,0.875,6.6875,4.75,1.6101093284111863,245.94419991480868,181.6569643617774,3.2095697856027217
26,47,Aress,Mid,4.642857142857143,6.357142857142857,2.0,8.452655889145472,434.09497690531055,617.4400981524232,1.279590069284061
27,50,Aria,Mid,5.85,7.85,1.45,9.573721163490454,479.79772651287107,860.6168505516534,1.3039117352056144
28,76,Armao,Jungle,1.5555555555555556,6.222222222222222,2.0,5.426098177321367,304.8131619979572,231.2608204742193,1.0226356255712683
29,68,Artemis,Bot,5.615384615384615,5.769230769230769,1.4615384615384615,9.796752856283824,484.11545399879736,699.8412507516537,1.1978352375225496
30,10,Artifact,Mid,4.071428571428571,4.892857142857143,2.142857142857143,8.869862341181792,420.76232743554027,642.4546864874424,1.2619052294640938
31,94,Assum,Bot,2.6363636363636362,4.090909090909091,2.8181818181818183,8.776972132436416,407.77408928103296,630.0445531580306,1.381147899012837
32,78,Astaa,Support,0.7,8.0,3.1,1.2949397047221938,247.5498703933286,240.02366730530875,3.2153724783049773
33,1,Atlen,Bot,5.0,3.888888888888889,3.3333333333333335,8.94407255452386,442.7898941913193,695.6208162383934,1.1315050744979485
34,73,Ayu,Bot,3.8,4.6,1.8,8.557541390309385,399.9686091843467,436.6867500379745,1.0875398713989208
35,49,Azhi,Top,2.625,6.3125,2.0625,7.728946553326226,398.0108063461475,559.0219224283309,1.16254258870496
36,33,Bdd,Mid,3.35,7.35,2.25,8.905486780554643,413.07936836120325,570.8831054712751,1.283953169824002
37,8,Be,Top,3.6363636363636362,4.090909090909091,3.3636363636363638,7.155085331490252,376.3708862778461,547.8217874421825,0.9123292041044191
38,68,BeanJ,Jungle,3.0,9.384615384615385,3.076923076923077,5.455201443174985,347.76187612748043,314.72760072158746,1.6115453998797353
39,96,Beichuan,Jungle,1.6153846153846154,6.461538461538462,3.6923076923076925,5.444055944055941,312.3251748251746,353.08111888111864,1.3972027972027963
40,24,Benvi,Support,1.5714285714285714,12.285714285714286,3.5714285714285716,1.2482629928137485,286.50017866359525,250.67693651486786,3.154008020010311
41,61,Berserker,Bot,3.0,5.111111111111111,1.6666666666666667,9.130810437186797,425.46397096941416,655.2928978745464,1.1059270779332986
42,33,BeryL,Support,1.75,9.85,2.5,2.9602253637608937,303.6983433696024,263.7593363140626,3.1571602098570875
43,49,Betty,Bot,5.5625,4.125,1.75,9.07113604295007,446.9552947654613,675.1378325360503,1.6354062704339756
44,68,Bie,Support,0.8461538461538461,9.76923076923077,1.5384615384615385,1.344558027660854,268.6494287432351,216.65423932651834,3.5381840048105833
45,79,Bin,Top,0.9230769230769231,4.846153846153846,1.6153846153846154,8.681744345870277,397.168561789328,381.2720229913773,1.1170810945895262
46,54,Bini,Bot,4.05,5.55,2.65,8.432486078182741,422.79042840602193,680.446049512049,1.2736395214203042
47,20,BioPanther,Top,3.5,7.285714285714286,0.9285714285714286,7.863995142683668,405.62720097146325,519.9781420765028,1.1851851851851851
48,61,Blaber,Jungle,3.111111111111111,6.555555555555555,2.4444444444444446,6.445481251080007,355.98064627613616,368.7437359599101,1.3754968031795403
49,69,Blazes,Mid,6.166666666666667,7.166666666666667,2.4166666666666665,9.17848410757944,466.62102689486437,704.0440097799493,1.1833740831295814
50,13,Bo,Jungle,2.6666666666666665,4.555555555555555,4.777777777777778,6.56218627997772,344.4696040156178,421.48577802565717,1.3418851087562804
51,60,Brance,Bot,5.2,4.4,2.2,8.498195275734462,433.4682688353821,683.529035500526,1.7078631150911514
52,81,Breathe,Top,3.3333333333333335,4.75,2.6666666666666665,8.240424278137873,396.03535651149,523.4790807307002,1.1761932822628143
53,17,BrokenBlade,Top,3.0,6.142857142857143,1.5714285714285714,8.4851426965431,416.22575947264926,561.0756534403032,1.1221543728761607
54,26,Buggax,Top,1.9047619047619047,2.1904761904761907,3.238095238095238,8.483720930232563,382.9674418604653,497.50061199510435,0.9179926560587521
55,100,Bugi,Jungle,3.3333333333333335,5.111111111111111,2.888888888888889,6.020592823712932,346.56224648985864,407.3971918876744,1.475195007800308
56,98,Bull,Bot,4.214285714285714,6.357142857142857,1.7142857142857142,7.1765746156985255,403.02883961365694,530.8318596109359,1.9140253026799023
57,98,BuLLDoG,Mid,3.388888888888889,5.166666666666667,1.8888888888888888,9.17089955759461,425.456332951007,705.4465017204642,1.5090938882516771
58,9,Bun,Support,0.52,9.92,3.2,1.0790253964161387,240.57367538997002,160.87276008766253,3.2319195565295815
59,90,Burdol,Top,2.125,4.3125,3.1875,8.15860702625781,374.0050785501033,509.01805396657284,1.1769958422859101
60,62,Busio,Support,1.2222222222222223,9.11111111111111,2.2222222222222223,1.7863268806665011,278.79563832393984,308.49424160744877,3.7601078167115856
61,100,Bvoy,Bot,4.285714285714286,6.285714285714286,2.142857142857143,8.962287404486029,427.2812422972618,723.0712349026338,1.6958343603647932
62,62,Bwipo,Top,2.4444444444444446,4.555555555555555,1.8888888888888888,8.55672629257534,404.58098505268265,546.8512619456009,0.9924038225925006
63,13,Cabochard,Top,2.2222222222222223,3.3333333333333335,2.888888888888889,7.258226436140578,348.2442833240395,463.23145566090557,0.9269380925822684
64,42,Callme,Mid,2.0588235294117645,3.9411764705882355,3.411764705882353,8.974269043139984,401.25561967923886,622.9474221216068,1.3869846634569363
65,29,Canyon,Jungle,1.3888888888888888,8.833333333333334,1.4444444444444444,5.504438579654494,333.32713531669765,298.86996161228313,1.62308061420345
66,17,Caps,Mid,4.380952380952381,6.190476190476191,2.142857142857143,9.176524694039204,446.1452770893487,610.948670124429,1.0684994506757977
67,88,Care,Mid,2.1875,3.8125,2.6875,9.20889011026764,419.255951358595,529.8471368211355,1.5251966610559655
68,74,CarioK,Jungle,2.0,11.3,1.9,5.408907708790373,334.2349880108161,336.9960716289989,1.5948165909902572
69,14,Carzzy,Bot,3.8,4.933333333333334,3.466666666666667,9.14213336984802,427.16007120361553,651.525400520335,1.5527865260851725
70,53,Cassin,Jungle,1.75,6.2,2.7,5.716007967292163,321.44564419750463,241.53632456232285,1.295733305377921
71,76,Castle,Top,2.0,5.444444444444445,3.0,7.871390934996514,353.7286950911343,438.4848647776767,1.151674821226949
72,58,Cavalo,Support,1.0,7.4,3.6,1.8358619285205153,258.8168210976476,189.0601771713673,3.3815293758273053
73,70,Celo,Bot,3.4,4.9,1.9,8.274041133963314,393.4769316286827,452.29294052251254,1.3952195664257923
74,25,Ceo,Bot,4.052631578947368,5.052631578947368,1.2105263157894737,9.314931728086924,446.60578475994737,648.6342680957279,1.4077228013507568
75,72,Ceos,Support,1.0,11.2,2.2,1.2945386650069977,264.2414812509717,195.75851874902693,3.749805508013058
76,40,Cha9,Support,0.75,6.25,4.4375,1.5785637430148187,250.45850543195274,261.15858526257296,2.903057859845194
77,43,Charley,Support,0.6,5.4,4.35,1.0871571176914703,233.55590973911617,172.72208707323236,3.2329502558510237
78,40,Cheng9,Bot,2.875,4.0,3.4375,8.009440838568592,380.2089479712605,475.0664676685982,1.0329388080941293
79,21,Chenxuan,Support,0.25,7.0,4.5,0.6680317379063238,221.26439723573134,174.26414128487377,2.6567699001791727
80,46,ChiCh1,Bot,4.642857142857143,5.928571428571429,2.2142857142857144,8.457847237508263,423.0217917675549,614.7312348668287,1.0988333700198119
81,83,Chirp,Mid,3.6666666666666665,4.916666666666667,3.3333333333333335,8.5135855087906,428.2179009056994,761.8300479488526,0.7831646244006373
82,6,Chopper,Jungle,1.5,5.5,4.5,4.611475756934162,307.8699978827023,270.93372856235504,1.1115816218505212
83,29,Chovy,Mid,4.166666666666667,5.166666666666667,1.6666666666666667,9.911228406909759,473.0146353166972,706.3891554702474,1.687859884836847
84,34,Clear,Top,2.263157894736842,3.5789473684210527,2.473684210526316,8.322586048069692,380.17753956955096,445.9626496943313,0.988191943723308
85,34,Clozer,Mid,2.263157894736842,4.105263157894737,2.473684210526316,9.793149652457936,417.62331463026624,573.1731010803126,1.2394271836529627
86,37,cody,Mid,3.736842105263158,6.894736842105263,1.0,9.342707748663281,458.6789164278762,741.2767717349578,1.129065611060237
87,12,Comp,Bot,2.6666666666666665,3.2222222222222223,1.8888888888888888,9.171888230313325,406.17781541067035,481.9136325148196,1.29720575783235
88,77,Contractz,Jungle,2.4444444444444446,6.555555555555555,2.7777777777777777,6.407434859456062,344.52021209875096,345.61833627914893,1.5360054735161621
89,59,CoreJJ,Support,0.5555555555555556,6.666666666666667,1.4444444444444444,1.3899613899613932,252.46662989520192,200.66409266409315,4.047435190292343
90,35,Cotopaco,Mid,2.2857142857142856,4.619047619047619,3.0,8.29343629343631,383.3095030514393,660.7144102627987,0.9774567193922052
91,80,Creme,Mid,4.555555555555555,4.222222222222222,1.5555555555555556,9.680830233013548,469.5946739768963,668.6117094184478,1.0926179753279854
92,93,Crisp,Support,0.8181818181818182,9.0,3.0,1.6093737241773585,259.069976320733,187.6328896872714,3.1967012329550273
93,55,Croc,Jungle,1.8,7.3,3.6,5.314312105506224,318.08898239852147,298.7684097090362,1.3947760045158282
94,87,Croco,Jungle,1.8666666666666667,8.066666666666666,2.3333333333333335,5.677168576104758,321.9946808510645,273.64157119476323,1.6387070376432114
95,92,Cryin,Mid,3.0,6.571428571428571,2.7857142857142856,8.657301293900174,402.4524953789274,625.6591497227348,1.115711645101662
96,41,Cryscata,Mid,3.8823529411764706,5.705882352941177,2.7058823529411766,8.5150881386316,417.4759486106957,792.9429339707192,1.2046608903495655
97,85,Cube,Top,1.0769230769230769,3.923076923076923,2.4615384615384617,8.128179451231752,365.15762066893774,462.0564790707005,1.1295814139795752
98,98,Cuzz,Jungle,1.7777777777777777,6.666666666666667,2.888888888888889,6.152711781091257,336.3821071604124,287.83712928068115,1.9236441094543637
99,14,Daglas,Jungle,1.6666666666666667,8.133333333333333,3.466666666666667,5.481993701218685,321.75338901821215,293.8566342598936,1.5835957825551166
100,25,Daiky,Jungle,7.0,4.5,2.5,6.459820043437752,417.5054297238572,499.8448650325753,2.0477815699658577
101,78,DaJeung,Mid,3.375,4.875,3.75,7.940806924473008,385.694541393272,633.3086695518655,0.8878961329052097
102,71,Damage,Support,0.6,6.4,2.9,0.9919557814736237,228.93155011597537,171.2441395647242,3.497014262448805
103,48,DasheR,Mid,4.95,6.35,1.8,9.30264279624895,465.5618073316291,823.6214833759606,1.144075021312875
104,32,DDoiV,Jungle,1.0,2.0,4.0,5.133779264214047,289.866220735786,228.72909698996656,1.722408026755853
105,91,Decade,Top,1.625,3.0625,2.375,8.530166270783832,374.50831353919165,451.20380047505853,1.170546318289784
106,33,Deft,Bot,4.5,6.65,1.85,7.830873801462815,433.4861602873915,656.4520714341111,1.8716563719535877
107,38,Delight,Support,0.6470588235294118,9.235294117647058,1.1176470588235294,2.2094990240728705,279.497722836695,169.00910865322066,3.025374105400132
108,27,Demy,Bot,6.5,7.5,2.5,6.940410615923851,452.4787180771134,634.1011517275882,1.216825237856779
109,88,deokdam,Bot,2.375,4.5625,2.0,8.516368383085473,403.35474562880205,553.8257016248181,1.3108446978805326
110,73,Destroy,Top,2.1,3.4,3.0,8.107943901574636,379.8035542504192,554.1137157612295,1.3275277201154425
111,77,Dhokla,Top,1.6666666666666667,3.7777777777777777,3.3333333333333335,7.847653800102619,362.1278294087458,419.54843491647136,1.036547123553223
112,56,Disamis,Jungle,1.2,9.4,2.1,5.811217510259906,334.28618331053286,258.0049247606014,1.4150478796169603
113,42,DnDn,Top,1.5,2.2777777777777777,2.5555555555555554,8.902996143577548,391.50044497181733,426.70661524769974,1.1551468407000856
114,91,Doggo,Bot,2.625,4.0,2.0625,8.912114014251765,409.3605700712581,602.1396674584312,2.082660332541564
115,3,Doggy,Bot,9.333333333333334,8.166666666666666,2.0,8.148148148148149,516.3984674329502,808.639846743295,1.7879948914431674
116,19,doraemon,Top,4.071428571428571,4.642857142857143,2.642857142857143,8.017642150435131,401.7689831922775,581.0561449517253,0.9107164143521321
117,38,Doran,Top,2.6470588235294117,4.470588235294118,2.0588235294117645,8.459336369551078,396.68900455432686,550.9264801561486,1.1789199739752771
118,23,Doss,Support,0.9411764705882353,9.470588235294118,2.411764705882353,1.1182579774716832,256.9696589375923,161.2720027611309,3.6070408835618606
119,63,Dove,Mid,3.2222222222222223,5.111111111111111,2.2222222222222223,8.600779312787814,405.56854410201913,645.0230251505491,1.0768685795253277
120,86,Dragku,Support,2.1,12.4,2.4,2.0024798512089212,287.71233725976356,258.9026658400488,3.0967141971481618
121,58,Drakehero,Jungle,1.6,7.7,3.7,5.7153039405355806,326.98503207412654,275.08604011811394,1.5365034110579354
122,65,Draktharr,Jungle,3.0714285714285716,8.928571428571429,3.2857142857142856,6.282578875171441,355.13770180436694,363.16555872111275,1.6017727128838173
123,39,Driver,Top,3.111111111111111,5.777777777777778,3.0,7.830081056739685,386.9252476733697,616.7048934253952,1.1401981386970832
124,8,dttt,Mid,3.5833333333333335,4.083333333333333,4.083333333333333,7.935978004713291,398.7166142969371,666.4247839748638,0.9809505106048723
125,78,Duck1,Bot,3.4166666666666665,3.25,3.6666666666666665,8.432556801840692,397.3597929249364,505.9677883232686,0.8628127696289929
126,98,DuDu,Top,2.7777777777777777,4.666666666666667,1.6666666666666667,9.334753399967214,422.0072095690637,528.6645911846624,0.9978699000491545
127,74,dyNquedo,Mid,4.4,8.6,1.2,8.616907300647934,431.9106168052655,696.9287281261168,1.3285036477730743
128,10,EasyLove,Bot,2.1666666666666665,4.333333333333333,4.0,7.41154887743511,360.5084301563716,458.1217786319544,1.2632130689263519
129,5,echduquai,Mid,2.7142857142857144,4.142857142857143,3.142857142857143,7.862364057764293,374.3287573542514,447.1438759137093,1.005526831877338
130,47,Eddie,Bot,4.428571428571429,5.428571428571429,2.5714285714285716,10.202078521939924,468.88640300230816,719.4695438799056,1.318562355658195
131,32,Effort,Support,0.2727272727272727,3.8181818181818183,3.272727272727273,1.523510075746753,242.82120908961053,149.501214806346,4.296126911533527
132,78,eHopp,Mid,0.75,3.0,3.75,7.454100367197086,330.045899632804,406.92778457772465,0.5416156670746651
133,43,EL,Jungle,1.65,4.8,3.35,5.7243519838939765,319.7080781813611,298.1612280848926,1.3992114755473555
134,69,Elio,Support,0.5833333333333334,15.75,2.5833333333333335,1.625916870415644,276.8875305623465,229.10268948655198,3.378973105134466
135,79,Elk,Bot,3.6923076923076925,5.6923076923076925,2.0,7.722104210920885,434.36711233287406,734.8794202174166,1.9467699612645208
136,45,Ellim,Jungle,2.75,6.85,3.65,5.538956561709952,341.418830920095,306.94859419290583,1.565923542480656
137,15,Elyoya,Jungle,2.5517241379310347,9.068965517241379,3.0344827586206895,5.502263091042451,341.5278100792528,323.33255809793,1.6627010394117747
138,7,Emo,Mid,4.0,12.0,0.0,8.096723868954632,440.82683307331604,785.0546021840751,0.9828393135725275
139,2,EnHoa,Support,0.6666666666666666,4.5,5.5,1.5080213903743345,225.43315508021433,186.10909090909126,2.9967914438502734
140,46,Enso,Support,1.0,4.5,3.0,0.734117647058827,235.4400000000011,130.39058823529473,3.840000000000018
141,70,Envy,Mid,3.4,4.3,2.1,9.305169538632574,420.4974986103391,561.6064480266815,1.3340744858254587
142,32,Envyy,Bot,0.8181818181818182,2.4545454545454546,2.8181818181818183,9.161069029584134,371.7936258396466,487.4717736172659,1.4034586251250576
143,53,Eugeo,Mid,3.6,4.3,2.8,8.717894957542711,406.72030611175137,651.8356221826181,1.1683614634657709
144,48,Evi,Top,3.35,5.85,2.0,7.945439045183305,401.9607843137262,604.0971867007684,1.043478260869567
145,23,Exakick,Bot,3.823529411764706,5.294117647058823,2.6470588235294117,8.957359354899443,439.400081578865,592.0197044334979,1.6114963446393282
146,34,Execute,Support,0.47368421052631576,6.2105263157894735,3.1578947368421053,1.3851436228121623,245.3261870865091,157.06724729922146,3.349803199062061
147,63,eXyu,Jungle,2.3333333333333335,7.222222222222222,2.888888888888889,5.7137796670209,333.84342897626635,323.60609280906834,1.4311016648955013
148,75,Eyla,Support,1.0,12.0,3.5555555555555554,2.1986970684039155,274.4364820846914,257.53745928338844,3.1954397394136906
149,10,Ezlove,Bot,4.277777777777778,7.222222222222222,3.4444444444444446,6.104709251981645,384.5866915340057,494.4914407513512,1.5326716845400725
150,100,FakeGod,Top,1.5555555555555556,3.7777777777777777,3.111111111111111,7.675507020280791,356.15101404056065,445.9619344773779,1.0221528861154419
151,30,Faker,Mid,3.611111111111111,7.222222222222222,1.8333333333333333,9.027855673957767,441.8769863525901,604.6756403066006,1.1871377827631355
152,77,FBI,Bot,3.0,6.333333333333333,1.8888888888888888,6.746108672102165,385.91709903643266,672.6335594959796,1.7446832772678011
153,1,Felia,Support,0.7777777777777778,8.222222222222221,4.111111111111111,1.2869790541999568,242.55668322176635,170.5160872381775,2.729432088101922
154,39,Feng,Bot,3.9444444444444446,7.055555555555555,2.1666666666666665,8.112879015310684,421.00150105073374,631.9363554488115,1.7616331432002328
155,42,FIESTA,Mid,4.0,4.0,4.0,9.331060928845254,442.29228802726504,777.3924158500147,1.559437579889207
156,83,Findo,Support,1.1,8.9,4.8,2.30757039463257,276.7689788155734,203.57969253526295,2.640393047704575
157,82,Fisher,Mid,2.7857142857142856,3.2857142857142856,3.0,8.657359275211638,388.5385415119557,612.8122679340556,1.0515372048121185
158,22,Flakked,Bot,3.642857142857143,5.357142857142857,2.0714285714285716,9.036000435050589,417.3048616901721,489.21872167639566,1.6575426893376382
159,99,Flandre,Top,2.8,4.5,1.1,8.634707574304882,411.0546500479382,454.43240651965436,1.0153403643336518
160,60,fNb,Top,2.2,5.6,2.5,7.5825832686069425,379.87481153195995,483.1114360122451,1.1705578653995532
161,97,FoFo,Mid,1.9333333333333333,5.266666666666667,1.6666666666666667,9.147500079971879,415.13643197594575,783.0824349828885,1.280189373340588
162,19,foreigner,Jungle,2.5714285714285716,8.5,2.357142857142857,6.444153057575427,361.2134938610102,352.8668494457044,1.2874001668852129
163,48,Forest,Jungle,2.35,9.65,2.55,5.846547314578015,352.69394714407565,335.4509803921575,1.5942028985507275
164,15,Fresskowy,Mid,3.7241379310344827,5.344827586206897,2.2758620689655173,8.766481206504817,416.0466572445747,561.1964863946184,1.1335134264808482
165,51,Froggy,Mid,3.5454545454545454,5.909090909090909,2.8181818181818183,8.364586053799956,410.61687124575644,710.6137372682169,1.5137111517367474
166,60,Frosty,Support,2.0,8.0,3.0,3.2553407934893186,328.8708036622584,684.8016276703968,4.964394710071211
167,60,frosty,Support,1.0,10.0,3.0,0.9037472446730279,234.07053637031422,197.65613519470833,3.2623071271123933
168,61,Fudge,Top,1.7777777777777777,4.555555555555555,1.5555555555555556,8.418869880767236,384.8764472092621,447.3855192673233,1.0748228788664247
169,57,Fuuu,Mid,4.1,4.0,2.0,8.64668581648693,421.11538669990875,546.7118313370561,1.0763644246924309
170,45,Gaeng,Support,1.05,8.75,3.7,2.066957787481805,269.2484486324983,228.99563318777294,3.0138665440894816
171,95,GALA,Bot,3.375,4.75,1.5625,8.563230415159783,415.39289236931114,640.7215231491188,1.327076546014291
172,35,Ganks,Jungle,1.619047619047619,6.0476190476190474,2.857142857142857,5.305766596089187,309.7222568190316,284.5086561215599,1.4557230041101037
173,36,Gastruks,Support,0.3333333333333333,8.38888888888889,3.4444444444444446,1.351653069987119,249.7810218978102,142.49720910261914,3.462430227565479
174,27,Gavotto,Bot,3.2,6.2,2.466666666666667,8.18816843600773,428.17396108765115,576.9272662693867,1.371009116381861
175,44,Gemini,Jungle,1.8235294117647058,9.941176470588236,1.411764705882353,5.170447578172906,325.3372164316374,310.0042918454939,1.7529123237277764
176,32,GIDEON,Jungle,1.1333333333333333,4.0,3.1333333333333333,5.61447420173777,298.6376801230025,246.44902921300135,1.424536060356851
177,68,Gloryy,Mid,3.923076923076923,5.461538461538462,2.6923076923076925,9.505712567648827,445.45039085989174,525.4912808177992,1.5201443174984968
178,52,GodJJ,Bot,2.466666666666667,4.666666666666667,3.466666666666667,7.614154369157061,368.46944294213023,508.13412655489367,1.091709804527542
179,78,Goodo,Jungle,2.75,6.166666666666667,3.25,5.852746620650002,337.4058096059831,318.4843255680193,1.2712108139200495
180,66,Gori,Mid,4.25,5.4375,2.0,9.51071980643856,452.96390886484096,763.5997042811981,1.155319577928619
181,36,Grell,Jungle,2.6666666666666665,5.222222222222222,4.166666666666667,5.959639330184628,337.844568484328,364.0944611421211,1.368827823100043
182,60,Grevthar,Mid,2.9,6.4,2.7,7.83204642024947,381.240005482707,553.216064330425,1.3322977109699834
183,56,Guigo,Top,5.1,4.6,2.0,8.690560875512979,435.4079343365244,602.8202462380289,1.1129958960328294
