Player_id,Team_id,Tournament_id,Champion_id,Role,GameId,PlayerWin,Gamelength Number,Kills,Deaths,Assists,Gold,CS,DamageToChampions,VisionScore
154,34,5,105,Support,LCK/2024 Season/Spring Season_Week 1_4_2,No,26.533333333333,1,7,4,6364,25,4641,88
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 1_7_1,Yes,25.95,0,1,7,6568,31,2774,110
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 1_7_2,Yes,29.083333333333,0,3,9,6815,31,4124,69
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 2_1_1,No,32.1,0,4,1,8889,127,3431,67
154,34,5,105,Support,LCK/2024 Season/Spring Season_Week 2_1_2,No,21.383333333333,0,4,1,4825,23,2948,71
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 2_6_1,Yes,42.283333333333,1,0,11,10916,31,4799,204
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 2_6_2,No,31.966666666667,0,4,11,7668,22,4712,113
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 2_6_3,Yes,29.716666666667,1,4,12,7550,28,4357,130
154,34,5,129,Support,LCK/2024 Season/Spring Season_Week 3_10_1,No,32.716666666667,1,4,4,9167,146,3969,67
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 3_10_2,No,23.633333333333,1,2,2,5821,38,2618,77
154,34,5,85,Support,LCK/2024 Season/Spring Season_Week 3_4_1,Yes,39.116666666667,0,4,11,10245,71,8026,121
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 3_4_2,No,32.916666666667,1,5,7,7881,27,5942,143
154,34,5,129,Support,LCK/2024 Season/Spring Season_Week 3_4_3,Yes,35.45,0,1,9,8706,25,5648,125
154,34,5,80,Support,LCK/2024 Season/Spring Season_Week 4_6_1,No,30.633333333333,0,3,3,6559,25,2400,86
154,34,5,10,Support,LCK/2024 Season/Spring Season_Week 4_6_2,Yes,28.55,1,0,5,7975,50,16038,108
154,34,5,80,Support,LCK/2024 Season/Spring Season_Week 4_6_3,No,42.85,0,2,4,9394,34,4401,133
154,34,5,105,Support,LCK/2024 Season/Spring Season_Week 4_9_1,No,30.133333333333,0,4,4,6595,35,3567,86
154,34,5,5,Support,LCK/2024 Season/Spring Season_Week 4_9_2,No,27.55,1,4,6,6517,28,3656,77
154,34,5,78,Support,LCK/2024 Season/Spring Season_Week 5_3_1,No,34.15,0,8,8,8127,27,13024,137
154,34,5,5,Support,LCK/2024 Season/Spring Season_Week 5_3_2,No,26.683333333333,0,4,4,5763,26,3608,88
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 5_8_1,No,35.066666666667,0,4,4,7392,29,5346,111
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 5_8_2,No,28.183333333333,0,3,11,6795,32,5588,84
154,34,5,101,Support,LCK/2024 Season/Spring Season_Week 6_2_1,No,30.033333333333,0,3,6,6937,34,3899,118
154,34,5,78,Support,LCK/2024 Season/Spring Season_Week 6_2_2,No,25.033333333333,0,8,7,5938,29,6842,75
154,34,5,104,Support,LCK/2024 Season/Spring Season_Week 6_5_1,Yes,36.05,4,6,19,10621,31,6416,106
154,34,5,129,Support,LCK/2024 Season/Spring Season_Week 6_5_2,No,41.216666666667,1,2,6,9069,43,8013,118
154,34,5,5,Support,LCK/2024 Season/Spring Season_Week 6_5_3,No,28.566666666667,1,4,2,6390,25,1846,88
154,34,5,78,Support,LCK/2024 Season/Spring Season_Week 7_10_1,Yes,38.916666666667,1,3,13,10009,33,9949,151
154,34,5,13,Support,LCK/2024 Season/Spring Season_Week 7_10_2,No,28.9,0,4,5,6247,22,3233,123
154,34,5,88,Support,LCK/2024 Season/Spring Season_Week 7_10_3,No,39.433333333333,0,1,4,8489,47,8574,134
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 7_4_1,No,42.283333333333,2,5,7,9437,26,7240,127
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 7_4_2,No,36.233333333333,0,3,6,7676,38,3078,117
154,34,5,104,Support,LCK/2024 Season/Spring Season_Week 8_3_1,Yes,32.333333333333,0,2,14,8022,34,5758,104
154,34,5,104,Support,LCK/2024 Season/Spring Season_Week 8_3_2,Yes,33.45,0,1,11,8562,32,4103,121
154,34,5,5,Support,LCK/2024 Season/Spring Season_Week 8_7_1,No,45.65,0,9,15,10287,25,7139,186
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 8_7_2,Yes,42.183333333333,0,6,16,10319,39,8811,152
154,34,5,88,Support,LCK/2024 Season/Spring Season_Week 8_7_3,Yes,31.483333333333,2,2,13,9457,26,13048,104
154,34,5,74,Support,LCK/2024 Season/Spring Season_Week 9_6_1,Yes,28.883333333333,0,1,16,8098,21,4964,84
154,34,5,104,Support,LCK/2024 Season/Spring Season_Week 9_6_2,No,34.95,1,2,9,7953,23,4080,103
154,34,5,85,Support,LCK/2024 Season/Spring Season_Week 9_6_3,No,40.283333333333,0,5,2,8489,27,9887,111
154,34,5,87,Support,LCK/2024 Season/Spring Season_Week 9_9_1,Yes,34.683333333333,1,2,8,12977,293,8396,42
154,34,5,5,Support,LCK/2024 Season/Spring Season_Week 9_9_2,Yes,31.166666666667,1,4,10,7589,28,4838,90
155,63,11,104,Jungle,LCS/2024 Season/Spring Season_Tiebreakers_1_1,Yes,23.533333333333,0,3,9,7670,118,2490,35
155,63,11,147,Jungle,LCS/2024 Season/Spring Season_Week 1_4_1,Yes,38.433333333333,8,1,6,15173,220,13931,68
155,63,11,156,Jungle,LCS/2024 Season/Spring Season_Week 1_8_1,No,31.266666666667,1,3,4,10437,210,9692,44
155,63,11,78,Jungle,LCS/2024 Season/Spring Season_Week 2_1_1,No,26.55,1,5,3,7920,146,7186,45
155,63,11,147,Jungle,LCS/2024 Season/Spring Season_Week 2_5_1,No,36.65,3,7,8,12565,225,13107,67
155,63,11,112,Jungle,LCS/2024 Season/Spring Season_Week 3_3_1,Yes,28.1,2,1,14,9401,143,10632,29
155,63,11,91,Jungle,LCS/2024 Season/Spring Season_Week 3_5_1,No,31.516666666667,1,1,5,9378,182,15341,29
155,63,11,148,Jungle,LCS/2024 Season/Spring Season_Week 3_9_1,No,28.133333333333,1,4,1,8963,179,9479,41
155,63,11,104,Jungle,LCS/2024 Season/Spring Season_Week 4_2_1,Yes,34.666666666667,1,3,14,10809,169,8075,46
155,63,11,47,Jungle,LCS/2024 Season/Spring Season_Week 4_6_1,Yes,26.983333333333,3,1,10,9598,139,3911,35
155,63,11,69,Jungle,LCS/2024 Season/Spring Season_Week 5_4_1,No,33.716666666667,1,4,5,10139,199,10713,43
155,63,11,112,Jungle,LCS/2024 Season/Spring Season_Week 5_7_1,Yes,44.183333333333,2,3,10,13130,206,9046,89
155,63,11,112,Jungle,LCS/2024 Season/Spring Season_Week 6_1_1,No,26.366666666667,0,2,1,7319,160,5095,37
155,63,11,148,Jungle,LCS/2024 Season/Spring Season_Week 6_12_1,No,30.883333333333,2,3,2,10041,198,4195,44
155,63,11,104,Jungle,LCS/2024 Season/Spring Season_Week 6_7_1,Yes,34.35,0,2,15,10923,159,4624,63
155,63,12,69,Jungle,LCS/2024 Season/Spring Playoffs_Round 1_4_1,No,31.366666666667,2,2,4,9274,166,6603,42
155,63,12,104,Jungle,LCS/2024 Season/Spring Playoffs_Round 1_4_2,No,25.366666666667,0,4,6,6310,104,5605,34
155,63,12,91,Jungle,LCS/2024 Season/Spring Playoffs_Round 1_4_3,No,27.6,1,4,2,8231,156,8639,43
156,75,11,57,Support,LCS/2024 Season/Spring Season_Week 1_1_1,Yes,34.933333333333,1,2,10,9034,87,9438,121
156,75,11,87,Support,LCS/2024 Season/Spring Season_Week 1_6_1,No,30.2,1,5,3,8932,168,4458,66
156,75,11,101,Support,LCS/2024 Season/Spring Season_Week 2_2_1,No,38.683333333333,1,4,8,9223,55,5287,164
156,75,11,113,Support,LCS/2024 Season/Spring Season_Week 2_5_1,Yes,36.65,4,4,17,12855,66,24935,130
156,75,11,129,Support,LCS/2024 Season/Spring Season_Week 3_11_1,Yes,28.566666666667,1,3,17,9978,150,11069,45
156,75,11,105,Support,LCS/2024 Season/Spring Season_Week 3_4_1,No,26.6,0,5,2,6202,38,4918,91
156,75,11,80,Support,LCS/2024 Season/Spring Season_Week 3_7_1,Yes,33.15,1,3,17,8851,43,6025,122
156,75,11,5,Support,LCS/2024 Season/Spring Season_Week 4_3_1,Yes,32.183333333333,0,3,16,8023,30,5253,85
156,75,11,80,Support,LCS/2024 Season/Spring Season_Week 4_5_1,Yes,46.033333333333,0,3,18,11154,38,7681,157
156,75,11,129,Support,LCS/2024 Season/Spring Season_Week 5_4_1,Yes,33.716666666667,0,1,16,11231,214,8502,42
156,75,11,87,Support,LCS/2024 Season/Spring Season_Week 5_6_1,No,30.366666666667,1,4,6,6945,32,3882,58
156,75,11,5,Support,LCS/2024 Season/Spring Season_Week 6_10_1,Yes,32.85,0,1,9,8184,36,2469,106
156,75,11,104,Support,LCS/2024 Season/Spring Season_Week 6_3_1,Yes,28.25,1,2,16,8164,36,3824,97
156,75,11,87,Support,LCS/2024 Season/Spring Season_Week 6_8_1,Yes,28.383333333333,0,2,11,7675,28,5511,103
156,75,12,87,Support,LCS/2024 Season/Spring Playoffs_Round 1_1_1,No,34.45,0,2,2,7398,47,3740,114
156,75,12,74,Support,LCS/2024 Season/Spring Playoffs_Round 1_1_2,No,27.45,2,4,2,6730,43,5826,82
156,75,12,5,Support,LCS/2024 Season/Spring Playoffs_Round 1_1_3,No,25.383333333333,0,3,4,5497,32,2854,61
156,75,12,95,Support,LCS/2024 Season/Spring Playoffs_Round 1_3_1,No,38.183333333333,1,5,10,11344,233,12085,39
156,75,12,114,Support,LCS/2024 Season/Spring Playoffs_Round 1_3_2,Yes,30.2,1,1,12,10777,204,8416,46
156,75,12,87,Support,LCS/2024 Season/Spring Playoffs_Round 1_3_3,Yes,34.05,1,2,12,9345,56,4661,136
156,75,12,80,Support,LCS/2024 Season/Spring Playoffs_Round 1_3_4,No,35.216666666667,0,1,14,8997,38,6569,128
156,75,12,104,Support,LCS/2024 Season/Spring Playoffs_Round 1_3_5,Yes,36.683333333333,1,2,14,10365,49,4299,147
156,75,12,129,Support,LCS/2024 Season/Spring Playoffs_Round 2_1_1,No,24.683333333333,0,4,2,5417,32,3658,61
156,75,12,87,Support,LCS/2024 Season/Spring Playoffs_Round 2_1_2,Yes,35.45,2,1,20,9741,31,8712,109
156,75,12,87,Support,LCS/2024 Season/Spring Playoffs_Round 2_1_3,No,39.516666666667,1,7,13,9372,40,6797,146
156,75,12,105,Support,LCS/2024 Season/Spring Playoffs_Round 2_1_4,No,28.516666666667,0,5,3,6534,40,8021,120
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Day 1_3_1,Yes,33.3,13,2,6,16806,276,31573,33
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Day 1_3_2,Yes,22.816666666667,5,2,8,9883,175,12969,17
157,10,39,27,Bot,VCS/2024 Season/Spring Promotion_Day 1_5_1,No,23.983333333333,1,4,1,8448,201,9759,10
157,10,39,53,Bot,VCS/2024 Season/Spring Promotion_Day 1_5_2,No,31.3,1,4,0,12546,304,12367,22
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Day 2_1_1,Yes,26.25,3,1,8,11374,243,14141,26
157,10,39,135,Bot,VCS/2024 Season/Spring Promotion_Day 2_1_2,Yes,25.433333333333,6,1,0,11613,215,15956,22
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Day 2_4_1,Yes,21.133333333333,11,1,9,12569,172,20056,25
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Day 2_4_2,Yes,17.783333333333,6,3,9,9306,142,13188,14
157,10,39,135,Bot,VCS/2024 Season/Spring Promotion_Day 3_1_1,Yes,26.95,6,3,7,12120,223,13962,37
157,10,39,31,Bot,VCS/2024 Season/Spring Promotion_Day 3_1_2,Yes,32.833333333333,9,3,6,15585,280,33894,28
157,10,39,10,Bot,VCS/2024 Season/Spring Promotion_Round 1_2_1,No,28.266666666667,1,6,5,9658,210,11142,21
157,10,39,56,Bot,VCS/2024 Season/Spring Promotion_Round 1_2_2,Yes,21.45,8,1,4,11295,191,9124,19
157,10,39,10,Bot,VCS/2024 Season/Spring Promotion_Round 1_2_3,No,33.283333333333,1,4,5,12537,287,15522,35
157,10,39,87,Support,VCS/2024 Season/Spring Promotion_Qualifying Round_2_1,No,41.533333333333,0,7,5,8090,33,5453,111
157,10,39,74,Support,VCS/2024 Season/Spring Promotion_Round 1_3_1,Yes,29.633333333333,1,7,13,8042,25,6870,105
157,10,39,17,Support,VCS/2024 Season/Spring Promotion_Round 1_3_2,Yes,22.416666666667,2,4,16,6391,24,4024,50
157,10,39,15,Support,VCS/2024 Season/Spring Promotion_Round 1_3_3,No,37.183333333333,2,5,10,8302,37,9226,125
157,10,39,74,Support,VCS/2024 Season/Spring Promotion_Round 1_3_4,Yes,24.883333333333,1,4,18,7895,17,8234,67
158,100,11,1,Top,LCS/2024 Season/Spring Season_Week 1_3_1,No,30.5,1,3,0,10898,258,10130,20
158,100,11,109,Top,LCS/2024 Season/Spring Season_Week 1_5_1,No,33.733333333333,1,3,0,11609,285,19765,28
158,100,11,38,Top,LCS/2024 Season/Spring Season_Week 2_4_1,No,32.25,1,3,6,11223,261,14036,38
158,100,11,140,Top,LCS/2024 Season/Spring Season_Week 2_6_1,Yes,27.45,1,3,11,9736,204,12644,35
158,100,11,54,Top,LCS/2024 Season/Spring Season_Week 3_11_1,No,28.566666666667,1,5,4,9025,207,12744,28
158,100,11,54,Top,LCS/2024 Season/Spring Season_Week 3_3_1,No,28.1,2,5,3,9652,192,12452,19
158,100,11,140,Top,LCS/2024 Season/Spring Season_Week 3_8_1,Yes,30.816666666667,2,0,6,13689,252,13859,39
158,100,11,1,Top,LCS/2024 Season/Spring Season_Week 4_4_1,Yes,29.25,5,2,3,11633,214,14791,48
158,100,11,1,Top,LCS/2024 Season/Spring Season_Week 4_7_1,No,26.416666666667,0,4,1,7657,177,8688,18
158,100,11,1,Top,LCS/2024 Season/Spring Season_Week 5_1_1,Yes,38.3,2,2,7,15357,349,18922,45
158,100,11,51,Top,LCS/2024 Season/Spring Season_Week 5_7_1,No,44.183333333333,0,5,5,14918,374,27476,67
158,100,11,140,Top,LCS/2024 Season/Spring Season_Week 6_11_1,No,51.95,1,4,9,16923,359,32354,57
158,100,11,106,Top,LCS/2024 Season/Spring Season_Week 6_4_1,Yes,37.75,8,0,7,18139,343,26136,47
158,100,11,106,Top,LCS/2024 Season/Spring Season_Week 6_8_1,No,28.383333333333,1,5,3,9181,224,7026,30
159,30,5,88,Mid,LCK/2024 Season/Spring Season_Week 1_2_1,Yes,29.0,1,3,5,11340,249,11872,33
159,30,5,12,Mid,LCK/2024 Season/Spring Season_Week 1_2_2,No,31.516666666667,0,5,5,10921,252,10755,31
159,30,5,12,Mid,LCK/2024 Season/Spring Season_Week 1_2_3,No,42.866666666667,3,3,5,18767,393,28118,67
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 1_6_1,Yes,25.95,6,1,11,13343,248,21012,28
159,30,5,23,Mid,LCK/2024 Season/Spring Season_Week 1_6_2,Yes,26.783333333333,4,2,4,11346,225,14940,32
159,30,5,88,Mid,LCK/2024 Season/Spring Season_Week 2_10_1,Yes,36.233333333333,4,2,7,15274,308,21439,34
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 2_10_2,Yes,28.15,5,2,8,12652,237,20625,32
159,30,5,12,Mid,LCK/2024 Season/Spring Season_Week 2_5_1,No,35.516666666667,2,2,3,13759,326,14046,43
159,30,5,23,Mid,LCK/2024 Season/Spring Season_Week 2_5_2,Yes,21.2,5,0,11,9670,170,20844,21
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 2_5_3,Yes,29.183333333333,7,0,7,14638,287,21730,33
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 3_3_1,Yes,29.1,2,2,10,12769,259,16540,45
159,30,5,88,Mid,LCK/2024 Season/Spring Season_Week 3_3_2,Yes,23.983333333333,3,1,0,10499,224,10175,24
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 3_8_1,Yes,24.533333333333,1,2,5,9140,221,12686,29
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 3_8_2,Yes,30.7,8,2,10,15862,288,25622,41
159,30,5,12,Mid,LCK/2024 Season/Spring Season_Week 4_3_1,Yes,25.066666666667,1,3,9,12094,245,20021,24
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 4_3_2,Yes,37.433333333333,6,0,7,18364,349,23116,26
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 4_9_1,Yes,30.133333333333,1,0,11,13155,309,12012,42
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 4_9_2,Yes,27.55,6,3,12,12767,239,17888,50
159,30,5,44,Mid,LCK/2024 Season/Spring Season_Week 5_1_1,Yes,28.716666666667,7,3,10,12905,225,31030,24
159,30,5,57,Mid,LCK/2024 Season/Spring Season_Week 5_1_2,No,41.7,3,2,1,16292,381,39289,60
159,30,5,44,Mid,LCK/2024 Season/Spring Season_Week 5_1_3,Yes,29.516666666667,12,3,9,14562,225,27254,30
159,30,5,23,Mid,LCK/2024 Season/Spring Season_Week 5_7_1,Yes,31.4,3,1,5,14506,313,18822,43
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 5_7_2,Yes,32.05,2,1,9,13413,273,16233,63
159,30,5,23,Mid,LCK/2024 Season/Spring Season_Week 6_2_1,Yes,30.033333333333,2,0,6,14495,328,23343,41
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 6_2_2,Yes,25.033333333333,3,0,7,11324,251,16030,29
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 6_8_1,Yes,30.166666666667,1,2,12,13579,334,17885,60
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 6_8_2,Yes,30.966666666667,6,1,12,14845,292,20165,47
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 7_3_1,Yes,29.15,4,3,11,13702,259,14669,26
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 7_3_2,Yes,25.05,6,1,12,12120,241,25265,28
159,30,5,68,Mid,LCK/2024 Season/Spring Season_Week 7_7_1,No,26.916666666667,0,2,0,8840,240,11082,32
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 7_7_2,No,31.433333333333,2,3,3,11275,280,16793,34
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 8_2_1,Yes,36.0,4,1,10,16131,325,15607,47
159,30,5,2,Mid,LCK/2024 Season/Spring Season_Week 8_2_2,Yes,38.216666666667,6,4,10,16224,295,24450,57
159,30,5,8,Mid,LCK/2024 Season/Spring Season_Week 8_6_1,No,30.95,2,2,1,10643,249,13019,33
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 8_6_2,Yes,33.2,4,2,10,15763,318,24085,37
159,30,5,2,Mid,LCK/2024 Season/Spring Season_Week 8_6_3,No,31.516666666667,5,3,1,11529,247,18605,42
159,30,5,94,Mid,LCK/2024 Season/Spring Season_Week 9_2_1,Yes,22.983333333333,4,4,12,11234,202,20891,29
159,30,5,130,Mid,LCK/2024 Season/Spring Season_Week 9_2_2,Yes,49.4,6,3,6,23017,431,20528,71
159,30,5,44,Mid,LCK/2024 Season/Spring Season_Week 9_8_1,Yes,26.233333333333,2,3,4,10552,227,17090,24
159,30,5,23,Mid,LCK/2024 Season/Spring Season_Week 9_8_2,Yes,30.1,2,0,7,13781,298,21732,39
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Finals_1_1,No,43.283333333333,7,4,2,20321,405,40338,80
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Finals_1_2,Yes,32.0,3,2,8,14271,293,28479,79
159,30,6,130,Mid,LCK/2024 Season/Spring Playoffs_Finals_1_3,Yes,37.866666666667,6,3,7,16965,322,25001,52
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Finals_1_4,No,29.883333333333,2,3,1,11765,279,17671,64
159,30,6,94,Mid,LCK/2024 Season/Spring Playoffs_Finals_1_5,No,42.066666666667,0,2,2,15542,377,21020,70
159,30,6,23,Mid,LCK/2024 Season/Spring Playoffs_Round 2_2_1,No,35.583333333333,7,3,4,15802,304,36653,35
159,30,6,23,Mid,LCK/2024 Season/Spring Playoffs_Round 2_2_2,No,39.666666666667,1,3,4,16534,377,29637,52
159,30,6,2,Mid,LCK/2024 Season/Spring Playoffs_Round 2_2_3,No,31.133333333333,1,4,5,12141,284,12562,50
159,30,6,94,Mid,LCK/2024 Season/Spring Playoffs_Round 2_3_1,Yes,32.75,3,0,7,15153,345,16637,37
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Round 2_3_2,Yes,33.266666666667,2,2,4,13588,292,14611,43
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Round 2_3_3,Yes,36.083333333333,6,1,9,17583,371,36539,82
159,30,6,130,Mid,LCK/2024 Season/Spring Playoffs_Round 3_2_1,No,40.0,6,2,6,17397,361,23831,60
159,30,6,23,Mid,LCK/2024 Season/Spring Playoffs_Round 3_2_2,Yes,35.283333333333,3,5,8,15333,285,24424,39
159,30,6,12,Mid,LCK/2024 Season/Spring Playoffs_Round 3_2_3,Yes,35.15,9,0,4,18105,338,35795,62
159,30,6,130,Mid,LCK/2024 Season/Spring Playoffs_Round 3_2_4,Yes,39.966666666667,4,1,7,16649,354,15439,45
160,77,11,123,Bot,LCS/2024 Season/Spring Season_Tiebreakers_1_1,No,23.533333333333,0,2,1,8214,230,7219,24
160,77,11,73,Bot,LCS/2024 Season/Spring Season_Week 1_2_1,No,29.7,3,2,2,11634,278,14696,40
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 1_8_1,Yes,31.266666666667,1,2,8,10732,88,17862,92
160,77,11,52,Bot,LCS/2024 Season/Spring Season_Week 2_2_1,Yes,38.683333333333,6,1,9,17109,354,37551,29
160,77,11,56,Bot,LCS/2024 Season/Spring Season_Week 2_7_1,Yes,28.55,7,2,11,15257,267,29752,49
160,77,11,52,Bot,LCS/2024 Season/Spring Season_Week 3_12_1,No,34.083333333333,2,2,3,12146,287,18444,41
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 3_2_1,Yes,41.216666666667,3,0,14,13923,65,28881,131
160,77,11,56,Bot,LCS/2024 Season/Spring Season_Week 3_8_1,No,30.816666666667,1,4,4,11910,287,15484,30
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 4_1_1,No,31.016666666667,2,3,5,9964,77,20477,81
160,77,11,123,Bot,LCS/2024 Season/Spring Season_Week 4_6_1,No,26.983333333333,2,1,1,10135,269,13475,17
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 5_3_1,Yes,43.466666666667,6,2,11,15845,101,39474,147
160,77,11,142,Bot,LCS/2024 Season/Spring Season_Week 5_5_1,Yes,46.366666666667,4,1,7,19129,416,41305,67
160,77,11,142,Bot,LCS/2024 Season/Spring Season_Week 6_10_1,No,32.85,3,2,2,14090,333,29036,25
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 6_4_1,No,37.75,3,1,8,10986,74,26609,109
160,77,11,113,Bot,LCS/2024 Season/Spring Season_Week 6_6_1,No,43.983333333333,6,2,9,14457,91,41640,136
160,77,12,123,Bot,LCS/2024 Season/Spring Playoffs_Round 1_3_1,Yes,38.183333333333,18,2,6,21891,360,69069,47
160,77,12,123,Bot,LCS/2024 Season/Spring Playoffs_Round 1_3_2,No,30.2,2,2,0,12232,312,15606,37
160,77,12,142,Bot,LCS/2024 Season/Spring Playoffs_Round 1_3_3,No,34.05,0,4,5,13442,336,17742,30
160,77,12,55,Bot,LCS/2024 Season/Spring Playoffs_Round 1_3_4,Yes,35.216666666667,5,1,7,17446,352,35583,29
160,77,12,163,Bot,LCS/2024 Season/Spring Playoffs_Round 1_3_5,No,36.683333333333,0,3,1,14474,379,10713,59
161,1,35,87,Support,PCS/2024 Season/Spring Promotion_Round 1_1_1,No,25.85,1,3,5,5819,43,3916,69
161,1,35,87,Support,PCS/2024 Season/Spring Promotion_Round 1_1_2,No,22.666666666667,1,3,7,5462,34,5291,60
161,1,35,104,Support,PCS/2024 Season/Spring Promotion_Round 1_1_3,No,26.083333333333,0,5,7,5947,29,3425,79
161,1,35,101,Support,PCS/2024 Season/Spring Promotion_Round 1_3_1,Yes,32.733333333333,1,6,20,8581,39,6132,101
161,1,35,87,Support,PCS/2024 Season/Spring Promotion_Round 1_3_2,Yes,23.583333333333,1,3,11,6541,28,2963,52
161,1,35,101,Support,PCS/2024 Season/Spring Promotion_Round 1_3_3,Yes,24.116666666667,2,1,18,7702,31,5242,73
161,1,35,87,Support,PCS/2024 Season/Spring Promotion_Round 2_2_1,No,30.716666666667,1,6,3,6694,36,5440,86
161,1,35,101,Support,PCS/2024 Season/Spring Promotion_Round 2_2_2,No,24.583333333333,0,3,2,4966,31,2986,70
161,1,35,87,Support,PCS/2024 Season/Spring Promotion_Round 2_2_3,No,21.216666666667,0,7,1,4452,27,4088,42
162,39,33,73,Bot,PCS/2024 Season/Spring Season_Week 1_1_1,Yes,36.566666666667,6,0,7,18292,361,44016,71
162,39,33,163,Bot,PCS/2024 Season/Spring Season_Week 1_1_2,No,36.916666666667,1,2,3,14698,368,19317,55
162,39,33,154,Bot,PCS/2024 Season/Spring Season_Week 1_1_3,Yes,32.366666666667,3,0,12,14219,323,20116,47
162,39,33,56,Bot,PCS/2024 Season/Spring Season_Week 1_5_1,Yes,25.033333333333,1,0,4,10095,231,4332,44
162,39,33,56,Bot,PCS/2024 Season/Spring Season_Week 1_5_2,Yes,25.95,8,2,7,13813,259,15599,44
162,39,33,56,Bot,PCS/2024 Season/Spring Season_Week 2_4_1,Yes,39.85,14,1,7,20361,340,32523,53
162,39,33,56,Bot,PCS/2024 Season/Spring Season_Week 2_4_2,No,32.55,7,6,10,13815,260,24543,48
162,39,33,154,Bot,PCS/2024 Season/Spring Season_Week 2_4_3,Yes,23.466666666667,6,0,11,11207,214,17313,30
162,39,33,113,Bot,PCS/2024 Season/Spring Season_Week 3_1_1,Yes,40.116666666667,3,3,11,12268,76,33172,142
162,39,33,154,Bot,PCS/2024 Season/Spring Season_Week 3_1_2,No,34.316666666667,2,4,4,13926,312,19218,34
162,39,33,113,Bot,PCS/2024 Season/Spring Season_Week 3_1_3,No,28.116666666667,0,4,5,7098,64,12058,70
162,39,33,113,Bot,PCS/2024 Season/Spring Season_Week 3_6_1,No,25.933333333333,2,5,2,7735,67,6755,87
162,39,33,73,Bot,PCS/2024 Season/Spring Season_Week 3_6_2,No,29.166666666667,2,4,1,11053,263,12957,31
162,39,33,154,Bot,PCS/2024 Season/Spring Season_Week 4_2_1,No,28.55,1,4,1,10290,264,14722,35
162,39,33,142,Bot,PCS/2024 Season/Spring Season_Week 4_2_2,Yes,29.416666666667,2,1,13,13141,262,17027,50
162,39,33,142,Bot,PCS/2024 Season/Spring Season_Week 4_2_3,Yes,30.35,6,2,14,14821,295,24117,42
162,39,33,154,Bot,PCS/2024 Season/Spring Season_Week 4_5_1,Yes,28.583333333333,1,0,7,13654,301,13354,44
162,39,33,142,Bot,PCS/2024 Season/Spring Season_Week 4_5_2,Yes,27.916666666667,6,1,8,13240,244,19691,51
162,39,33,56,Bot,PCS/2024 Season/Spring Season_Week 5_3_1,No,29.266666666667,3,5,4,11173,238,10700,33
162,39,33,113,Bot,PCS/2024 Season/Spring Season_Week 5_3_2,No,34.116666666667,0,4,7,9313,71,18058,125
162,39,33,142,Bot,PCS/2024 Season/Spring Season_Week 6_2_1,No,26.416666666667,1,3,2,9472,231,10905,20
